id;is_closed;sex;country_id;country_title;bdate;city_id;city_title;universities_chair;universities_chair_name;universities_city;universities_country;universities_education_form;universities_education_status;universities_faculty;universities_faculty_name;universities_id;universities_name;schools_city;schools_country;schools_id;schools_name
9112698;False;2;;;30.6.1983;;;;;;;;;;;;;;;;
9126974;False;1;;;28.2;;;;;;;;;;;;;;;;
9128269;False;2;1;Россия;23.5.1984;185;Севастополь;1849384;Проектирования самолетов и вертолетов;185;1;Очное отделение;Выпускник (специалист);24292;Факультет самолетостроения;1223;ХАИ;280, 280;2, 2;56411, 208196;Школа № 51, ХАИ
9130018;False;1;;;;;;;;;;;;;;;;;;;
9155340;False;1;1;Россия;14.11.1974;2;Санкт-Петербург;;;;;;;;;;;;;;
9156802;False;1;1;Россия;6.2.1981;185;Севастополь;105645;Экономики (Э);185;1;Очное отделение;Выпускница (специалист);54359;Институт финансов, экономики и управления;1032;СевНТУ (бывш. СГТУ, СПИ);185;2;8944;Школа № 30
9191096;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
9204038;True;1;1;Россия;20.2.2001;619;Джанкой;;;;;;;;;;;;;;
9207564;True;1;1;Россия;28.2;2;Санкт-Петербург;;;;;;;;;;;;;;
9221962;False;1;1;Россия;;;;;;;;;;;;;;;;;
9240908;False;1;1;Россия;25.4;185;Севастополь;;;;;;;;;;;;;;
9244683;False;2;1;Россия;19.7.1985;185;Севастополь;879201; Кафедра физики;185;1;Очное отделение;Выпускник (магистр);53239;Институт радиоэлектроники и информационной безопасности;1032;СевГУ;;;;
9245394;True;1;1;Россия;21.2.2001;1;Москва;;;;;;;;;;;;;;
9259231;False;2;2;Украина;25.10.1993;799;Евпатория;;;;;;;;;;;;;;
9283408;True;1;1;Россия;;72;Краснодар;;;;;;;;;;;;;;
9292163;False;2;2;Украина;3.3;799;Евпатория;91844;Экономическая кибернетика;799, 627;2, 2;Очное отделение, Заочное отделение;Выпускник (специалист), Выпускник (специалист);205245, 2265905;Экономический факультет, Академия биоресурсов и природопользования;10126, 1191141;СУЭУ, КФУ им. В. И. Вернадского;4331;0;90404;Лесновская школа
9294279;True;1;2;Украина;23.8;185;Севастополь;;;;;;;;;;;;;;
9299274;False;1;1;Россия;17.4.1990;185;Севастополь;;;;;;;;;;;;;;
9324522;False;1;1;Россия;30.3;185;Севастополь;;;;;;;;;;;;;;
9339219;True;2;1;Россия;;2;Санкт-Петербург;;;;;;;;;;;;;;
9346944;False;1;1;Россия;31.3;185;Севастополь;;;;;;;;;;;;;;
9356746;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
9366088;False;1;1;Россия;;104;Омск;1836301, 6728;Кафедра практической психологии, Кафедра клинической психологии;104, 158, 1;1, 1, 1;Очное отделение, Заочное отделение;Выпускница (специалист), Студентка (специалист);39046, 3109;Факультет психологии и педагогики, Факультет психологии;694, 918, 120;ОмГПУ, ЮУрГУ (НИУ), ТИ им. Бориса Щукина (бывш. ВТУ им. Бориса Щукина);104;0;10411;Школа № 45
9371748;False;1;1;Россия;2.11;627;Симферополь;39964;Водных видов спорта;627;1;Заочное отделение;Выпускница (специалист);34901;Факультет спорта и менеджмента (бывш. Олимпийского и профессионального спорта);1135;НУФВСУ;627, 627;2, 2;31396, 83483;Школа № 27, Школа № 20
9371777;False;1;2;Украина;30.4;;;;;;;;;;;;;;;;
9373221;True;2;1;Россия;13.5;185;Севастополь;;;;;;;;;;;;;;
9381408;False;2;1;Россия;3.7.1978;185;Севастополь;;;;;;;;;;;;;;
9426579;True;1;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
9448647;False;1;1;Россия;22.11;185;Севастополь;;;;;;;;;;;;;;
9459502;False;1;2;Украина;1.10.1994;314;Киев;;;;;;;;;;;;;;
9460957;False;2;1;Россия;15.5;185;Севастополь;;;;;;;;;;;;;;
9461530;False;1;1;Россия;3.12;185;Севастополь;;;;;;;;;;;;;;
9490277;False;1;1;Россия;26.11.1990;185;Севастополь;;;;;;;;;;;;;;
9494730;False;2;1;Россия;11.10;185;Севастополь;;;;;;;;;;;;;;
9514458;False;1;1;Россия;31.8.1992;475;Бахчисарай;;;;;;;;;;;;;;
9544024;False;1;1;Россия;;799;Евпатория;;;799, 799;1, 2;Очное отделение, Заочное отделение;;2265969, 39012;Физический факультет, Экономический факультет;101759, 15224;ТНУ им Вернадского, ХИЭРОиМ (ХИНЭМ) (ЕФ);799;0;28849;Школа №14
9545078;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
9549466;False;1;1;Россия;;185;Севастополь;;;185;1;;;;;1032;СевГУ;;;;
9558510;False;2;1;Россия;;60;Казань;;;;;;;;;;;;;;
9559564;False;1;1;Россия;5.5;185;Севастополь;;;;;;;;;;;;;;
9577285;False;1;1;Россия;30.10.1977;64;Кемерово;;;;;;;;;;;;;;
9586348;True;2;1;Россия;;1;Москва;;;;;;;;;;;;;;
9594283;False;1;1;Россия;4.2;112;Петрозаводск;;;;;;;;;;;;;;
9602927;False;2;1;Россия;15.5;185;Севастополь;;;;;;;;;;;;;;
9605091;False;1;2;Украина;18.5.1976;627;Симферополь;;;;;;;;;;;;;;
9621132;False;1;1;Россия;10.11;1;Москва;;;1, 1;1, 1;;Аспирантка;32173, 2138160;Факультет психологии, Лаборатория социальной и экономической психологии;39581, 499490;Филиал МГУ в г. Севастополе (бывш. ЧФ МГУ им. Ломоносова), ИП РАН;185;1;72904;Школа № 13
9625962;True;2;1;Россия;22.2;627;Симферополь;;;;;;;;;;;;;;
9638129;;1;;;;;;;;;;;;;;;;;;;
9703897;True;1;1;Россия;13.2;185;Севастополь;;;;;;;;;;;;;;
9706993;False;2;2;Украина;25.4;185;Севастополь;80137;Кибернетики и вычислительной техники (КиВТ);185;2;Очное отделение;Студент (специалист);2231791;Факультет автоматики и вычислительной техники;1032;СевНТУ (бывш. СГТУ, СПИ);185;2;51049;Школа № 47
9722358;False;1;;;15.11.1988;;;;;;;;;;;;;;;;
9769215;False;1;1;Россия;29.8;185;Севастополь;64803;Технологии машиностроения (ТМ);185;1;Очное отделение;Аспирантка;88114;Политехнический институт;1032;СевНТУ (бывш. СГТУ, СПИ);1433;2;28595;Школа-лицей №2
9785624;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
9790704;False;2;1;Россия;29.1;185;Севастополь;;;;;;;;;;;;;;
9804186;False;1;1;Россия;28.11.1986;185;Севастополь;;;;;;;;;;;;;;
9812427;False;2;1;Россия;;818;Ялта;;;;;;;;;;;818;0;58951;Школа №10
9814911;True;1;1;Россия;6.5.1986;185;Севастополь;;;;;;;;;;;;;;
9819063;True;1;1;Россия;21.3;185;Севастополь;;;;;;;;;;;;;;
9825814;True;2;1;Россия;;2;Санкт-Петербург;;;;;;;;;;;;;;
9826178;False;2;1;Россия;26.6.1991;185;Севастополь;323561;Кафедра поиска, спасания и авиационной безопасности;185, 280;1, 2;Очное отделение, Заочное отделение;Выпускник (магистр), Студент (специалист);10168;Факультет обслуживания воздушного движения;4749, 12753;КЛА НАУ (бывш. ГЛАУ, КВЛУГА), НУГЗУ (УЦЗУ);223, 5233;2, 2;93510, 276633;Донецкий лицей с усиленной военно-физической подготовкой, Школа №2
9828988;False;2;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
9845919;False;2;4;Казахстан;;21657;Костанай;;;;;;;;;;;369;0;193822;№ 23
9848783;True;2;1;Россия;;99;Новосибирск;;;;;;;;;;;;;;
9883355;False;1;2;Украина;23.10;185;Севастополь;;;185;2;;;54359;Институт финансов, экономики и управления;1032;СевНТУ (бывш. СГТУ, СПИ);185, 185;2, 2;8944, 7730;Школа № 30, Школа № 49
9886864;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
9900488;False;1;2;Украина;;;;;;;;;;;;;;;;;
9903928;False;1;1;Россия;25.3;185;Севастополь;2186882;Восточной филологии;185;1;Очное отделение;Выпускница (специалист);2265926;Таврическая академия;101759;ТНУ им. В. И. Вернадского;799;2;28849;Школа №14
9922549;True;1;2;Украина;25.3;650;Днепропетровск (Днепр);;;;;;;;;;;;;;
9927315;False;2;;;5.6;;;;;;;;;;;;;;;;
9929862;False;1;2;Украина;;314;Киев;1888711;Учёта, анализа и аудита;314;2;Заочное отделение;Выпускница (магистр);65568;Факультет экономики и предпринимательства;34970;КРОК;;;;
9955952;True;1;1;Россия;1.11.2002;799;Евпатория;;;;;;;;;;;;;;
10018558;False;2;2;Украина;1.9.1985;185;Севастополь;78998;Радиационной, химической и биологической защиты;185;2;Очное отделение;Выпускник (специалист);11064;Факультет радиационной, химической и биологической защиты;3354;ВМИИ (бывш. ЛВВМИУ им.Ленина и ВВМИОЛУ им.Дзержинского);185;2;72904;Школа № 13
10032766;;2;;;;;;;;;;;;;;;;;;;
10037351;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
10042020;True;2;1;Россия;26.8;185;Севастополь;;;;;;;;;;;;;;
10049749;False;1;2;Украина;22.5.1988;185;Севастополь;;;;;;;;;;;;;;
10055287;False;2;1;Россия;13.2.1990;185;Севастополь;;;;;;;;;;;;;;
10062265;False;2;1;Россия;;185;Севастополь;;;185;1;;Выпускник (специалист);2265926;Таврическая академия;1191141;КФУ им. В. И. Вернадского (ТНУ им. В. И. Вернадского);185;1;6195;Школа № 43
10101157;False;1;1;Россия;5.7;11;Северодвинск;;;;;;;;;;;;;;
10117911;False;2;2;Украина;4.6.1992;185;Севастополь;;;;;;;;;;;;;;
10134269;False;2;1;Россия;20.12.1917;818;Ялта;;;;;;;;;;;;;;
10135313;False;1;1;Россия;26.12;185;Севастополь;;;;;;;;;;;;;;
10142358;False;1;2;Украина;12.12;185;Севастополь;;;;;;;;;;;;;;
10166566;False;1;1;Россия;4.9;185;Севастополь;55862, 2186870, 2186920;Кафедра истории и международных отношений,  Кафедра новой и новейшей истории (Исторический факультет),  Кафедра культурологии (Философский факультет);185, 627, 627;1, 1, 1;Очное отделение, Очное отделение;Студентка (бакалавр), Студентка (магистр), Аспирантка;13661, 2265926, 2265926;Историко-филологический факультет, Таврическая академия, Таврическая академия;39581, 101759, 101759;ЧФ МГУ им. Ломоносова, ТНУ им. В. И. Вернадского, ТНУ им. В. И. Вернадского;185, 185;2, 2;18590, 174817;Школа № 19, Музыкальная школа № 7
10173099;True;1;1;Россия;25.10;;;;;;;;;;;;;;;;
10179145;True;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
10181439;True;1;1;Россия;;;;;;;;;;;;;;;;;
10186798;False;1;1;Россия;23.7;185;Севастополь;;;;;;;;;;;;;;
10219880;False;1;1;Россия;29.8;185;Севастополь;;;;;;;;;;;;;;
10231834;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
10237869;False;1;1;Россия;10.10.1985;185;Севастополь;;;;;;;;;;;;;;
10241212;True;1;2;Украина;19.11;185;Севастополь;;;;;;;;;;;;;;
10259597;False;2;1;Россия;;627;Симферополь;113745;Радиотехники (РТ);627, 20995;1, 49;Очное отделение, Очное отделение;Выпускник (магистр), Выпускник (магистр);53239, 1824743;Институт радиоэлектроники и информационной безопасности, School of Applied Science, Computing and Engineering;1032, 902539;СевНТУ (бывш. СГТУ, СПИ), Glyndŵr University;619;2;550470;Школа №6
10267038;;2;;;;;;;;;;;;;;;;;;;
10268473;True;2;1;Россия;30.1;185;Севастополь;;;;;;;;;;;;;;
10285596;True;1;1;Россия;5.2;627;Симферополь;;;;;;;;;;;;;;
10287020;True;1;1;Россия;12.12.1989;;;;;;;;;;;;;;;;
10293726;False;1;1;Россия;18.7;185;Севастополь;;;;;;;;;;;;;;
10318520;False;2;2;Украина;;185;Севастополь;190827;Техническая Кибернетика;185;2;Очное отделение;Студент (бакалавр);59926;;1032;СевНТУ;818;2;32412;Школа №6
10326443;False;1;1;Россия;;799;Евпатория;;;;;;;;;;;;;;
10367380;True;1;1;Россия;;114;Псков;;;;;;;;;;;;;;
10374275;False;2;1;Россия;29.9.1984;185;Севастополь;2089495;Педагогическое образование;185;1;Очно-заочное отделение;Студент (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;185, 185;2, 2;29550, 378732;Школа № 20, Профессионально-техническое училище № 28
10405777;False;1;1;Россия;4.7.1967;130;Смоленск;221494;Русского языка ;130;1;Очное отделение;;61656;Факультет филологии и межкультурной коммуникации (бывш. Иностранных языков, Филологический);18242;КамГУ (бывш. КГПУ, КГПИ) им. Витуса Беринга;;;;
10414186;;1;;;;;;;;;;;;;;;;;;;
10425491;False;2;1;Россия;11.9.1980;185;Севастополь;;;;;;;;;;;;;;
10426382;True;1;1;Россия;12.11;185;Севастополь;;;;;;;;;;;;;;
